Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수
38739449,현대,아반떼 (CN7),1.6,모던,202212.0,2023,2280.0,9888.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:06:56.000 +09,경기,(주)유니앤모터스,153구4773,0,0,1,0.0,0.0,0,0,
39127561,현대,아반떼 (CN7),1.6,인스퍼레이션,202109.0,2021,1980.0,46092.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:06:44.000 +09,경기,상승자동차,362너6824,0,1,0,0.0,72.5889,0,0,
38241700,현대,아반떼 AD,1.6 LPI 스타일(렌터카),,201611.0,2017,999.0,24645.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 13:06:36.000 +09,부산,해성모터스,63가2748,1,1,4,70.3366,87.8129,1,0,
37770656,현대,아반떼 (CN7),1.6,인스퍼레이션,202004.0,2021,1999.0,52393.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:06:25.000 +09,경남,(주)오토정,327무1373,0,1,2,0.0,48.8247,0,0,
38841424,현대,아반떼 AD,1.6 LPI 스마트(렌터카),,201803.0,2018,990.0,95442.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 13:06:21.000 +09,경기,라온모터스,291서4198,1,0,3,122.812,0.0,1,0,
39252781,현대,더 뉴 아반떼,1.6 VGT 모던,기본형,201404.0,2015,550.0,92500.0,디젤,오토,ORIGINAL,일반,2025-03-20 13:06:17.000 +09,경남,지성모터스,20우5736,1,0,0,140.672,0.0,0,0,
39152501,현대,더 뉴 아반떼,1.6 GDi 모던,기본형,201406.0,2014,630.0,85236.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:06:05.000 +09,경기,천마상사,59오5618,3,2,1,723.335,77.823,0,0,
39235216,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201801.0,2018,1030.0,108153.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:06:05.000 +09,경기,천마상사,31모6532,1,1,0,29.919,69.0,0,0,
39245892,현대,아반떼 AD,1.6 GDI 스마트,(세부등급 없음),201602.0,2016,1090.0,67961.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:05:59.000 +09,경남,차차차모터스,49노0968,2,0,2,155.279,0.0,0,0,
39255655,현대,아반떼 AD,1.6 GDI 스마트,스페셜,201609.0,2017,950.0,121939.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:05:59.000 +09,경남,차차차모터스,65버0209,0,0,1,0.0,0.0,0,0,
39252187,현대,더 뉴 아반떼,1.6 LPi 스마트,,201401.0,2014,330.0,270000.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 13:05:57.000 +09,광주,이슬모터스,141모6510,3,4,4,520.529,294.934,1,0,
38683237,현대,아반떼 (CN7),1.6,인스퍼레이션,202004.0,2021,1940.0,29225.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:05:53.000 +09,대구,오토플러스(주),113더7487,2,0,0,205.5159,0.0,0,0,
39178417,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201801.0,2018,1150.0,94675.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:05:53.000 +09,대구,오토플러스(주),32가5467,2,0,0,94.0308,0.0,0,0,
38182581,현대,아반떼 MD,M16 GDI 럭셔리,,201102.0,2011,420.0,93618.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:05:46.000 +09,대구,티케이상사,25서8920,2,4,2,158.667,364.665,0,0,
38845695,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201611.0,2017,1090.0,93463.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:05:42.000 +09,전북,허니카모터스,23구0113,2,0,1,166.3223,0.0,0,0,
39025462,현대,아반떼 MD,M16 GDI 럭셔리,,201205.0,2012,460.0,88949.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:05:42.000 +09,전북,허니카모터스,47부3752,1,0,1,40.06,0.0,0,0,
39236059,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201706.0,2018,865.0,112785.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:05:33.000 +09,경남,한강모터스,33러2155,1,3,0,74.4633,541.5271,0,0,
38573798,현대,아반떼 MD,M16 GDI 럭셔리,,201103.0,2011,320.0,142270.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:05:30.000 +09,경기,주식회사 현대상사,20라6411,2,0,2,165.9648,0.0,0,0,
