,Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수,모델 종류
5342,38821072,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,모던,201712.0,2018,1390.0,142375.0,가솔린,오토,ORIGINAL,일반,2025-03-19 08:18:17.000 +09,경기,오케이자동차매매상사,21가6510,0,0,0,0.0,0.0,0,0,,투싼
27497,39049064,현대,아반떼 (CN7),1.6,모던,202101.0,2021,1850.0,35777.0,가솔린,오토,ORIGINAL,일반,2025-03-20 14:00:42.000 +09,대구,금강자동차상,297더8841,0,1,0,0.0,51.6869,0,0,,아반떼
5820,39019613,현대,더 뉴 팰리세이드,가솔린 3.8 4WD,VIP,202207.0,2023,4950.0,32931.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:46:59.000 +09,경기,메카모터스(주),155머8288,0,0,0,0.0,0.0,0,0,,팰리세이드
7883,39165343,현대,스타리아,카고 3인승,스마트,202106.0,2022,1880.0,134029.0,디젤,오토,ORIGINAL,일반,2025-03-20 05:33:04.000 +09,광주,쌍둥이모터스,85나7041,0,0,2,0.0,0.0,0,0,,스타리아
19747,38570987,제네시스,GV80,2.5T 가솔린 AWD,(세부등급 없음),202212.0,2023,6590.0,50283.0,가솔린,오토,ORIGINAL,일반,2025-03-19 16:55:06.000 +09,충북,탑모터스,143버1322,0,0,1,0.0,0.0,0,0,,제네시스
24887,39207527,현대,그랜저 IG,2.4 모던,,201805.0,2019,1350.0,110372.0,가솔린,오토,ORIGINAL,일반,2025-03-19 18:12:32.000 +09,경기,(주)오토룩2,373구3713,0,1,2,0.0,62.8797,1,0,,그랜저
25573,39165491,현대,더 뉴 그랜저 IG,3.0 LPi (렌터카용),프리미엄,202010.0,2020,1590.0,173217.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 14:19:14.000 +09,광주,하나자동차매매상사,121무3075,3,0,1,365.0531,0.0,1,0,,그랜저
25611,39171723,현대,그랜저 IG,2.4 모던,,201703.0,2018,1320.0,141326.0,가솔린,오토,ORIGINAL,일반,2025-03-19 13:54:15.000 +09,경기,한국자동차,30어8276,6,2,3,587.0203,308.718,0,0,,그랜저
20034,38951639,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202006.0,2021,4190.0,49124.0,가솔린,오토,ORIGINAL,일반,2025-03-19 14:38:56.000 +09,충북,JS모터스,177너1263,1,0,4,0.0,0.0,1,0,,제네시스
18081,39255690,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202005.0,2021,4680.0,41395.0,가솔린,오토,ORIGINAL,일반,2025-03-20 06:45:01.000 +09,경기,(주)리더카,392누3300,1,0,2,93.465,0.0,0,0,,제네시스
27939,38657653,현대,아반떼 MD,M16 GDI 스마트,,201210.0,2013,999.0,77342.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:48:03.000 +09,서울,(주)대디모터스,31모2492,5,1,4,353.7565,537.182,0,0,,아반떼
14515,38715274,제네시스,G70,2.0T,스포츠 패키지,201901.0,2019,1970.0,133566.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:48:11.000 +09,경기,경기모터스,07머4795,7,3,3,731.2342,932.6109,0,0,,제네시스
6572,39222244,현대,더 뉴 팰리세이드,디젤 2.2 2WD,익스클루시브,202303.0,2023,4080.0,41610.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:18:12.000 +09,부산,주식회사에이치알모터,189모8030,0,0,1,0.0,0.0,0,0,,팰리세이드
24870,38190645,현대,더 뉴 그랜저 IG 하이브리드,르블랑,,202207.0,2023,3170.0,40868.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 18:16:17.000 +09,경기,제이모터스,264저6032,2,1,2,45.1964,25.7034,0,0,,그랜저
21968,39052311,현대,더 뉴 그랜저 IG,3.0 LPi (렌터카용),프리미엄,202102.0,2021,2399.0,45896.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 23:48:19.000 +09,인천,뉴AK모터스자동차매매상사,258너5498,2,1,1,317.879,125.183,1,0,,그랜저
1312,39080771,현대,쏘나타 뉴 라이즈,LPI 스타일,,201809.0,2019,1299.0,54639.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 23:08:02.000 +09,충남,(주)탑모터스,137누2705,0,0,4,0.0,0.0,1,0,,쏘나타
17035,39143809,제네시스,GV80 쿠페,3.5T 가솔린 AWD,(세부등급 없음),202404.0,2024,6990.0,9574.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:06:03.000 +09,대전,코파츠자동차,212더4135,0,0,1,0.0,0.0,1,0,,제네시스
1531,39023523,현대,쏘나타 뉴 라이즈,2.0 스마트,,201707.0,2018,1750.0,8035.0,가솔린,오토,ORIGINAL,일반,2025-03-19 22:51:02.000 +09,서울,참사랑 상사,07다9577,0,0,1,0.0,0.0,0,0,,쏘나타
9548,39190699,현대,싼타페 DM,디젤(e-VGT) 2.2 4WD 프리미엄,,201210.0,2013,1000.0,124312.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:58:03.000 +09,인천,(주)에이엠지모터스,333누6625,1,3,4,211.247,463.326,3,0,,싼타페
2494,39182528,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스타일,202110.0,2022,1280.0,123900.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 17:51:27.000 +09,전북,강남모터스,225거5725,1,0,1,150.439,0.0,1,0,,쏘나타
12304,39091131,현대,코나 (SX2),가솔린 1.6 터보 2WD,인스퍼레이션,202303.0,2023,2750.0,33003.0,가솔린,오토,ORIGINAL,일반,2025-03-19 08:00:51.000 +09,경기,창대모터스,166오7248,0,0,1,0.0,0.0,0,0,,코나
29681,38853657,현대,아반떼 AD,1.6 터보 스포츠,익스트림 셀렉션,201610.0,2017,1070.0,128840.0,가솔린,오토,ORIGINAL,일반,2025-03-20 11:02:40.000 +09,대구,대호모터스,18다0226,2,2,5,197.6828,201.2908,0,0,,아반떼
2295,39156333,현대,쏘나타 뉴 라이즈,LPI 스타일,,201712.0,2018,720.0,130627.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 19:01:04.000 +09,인천,(주)대한모터스,276저4697,4,10,2,331.8094,2128.4236,1,0,,쏘나타
12198,38708981,현대,코나 (SX2),가솔린 1.6 터보 4WD,N Line 인스퍼레이션,202311.0,2023,2950.0,11101.0,가솔린,오토,ORIGINAL,일반,2025-03-19 19:26:39.000 +09,대구,(주)한가람,196호5881,0,0,0,0.0,0.0,0,0,,코나
2345,38966788,현대,쏘나타 (DN8),2.0 LPG(장애인용),인스퍼레이션,201905.0,2020,2150.0,74389.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 18:38:48.000 +09,경기,(주)리더카,65거5962,3,1,1,194.7259,44.477,0,0,,쏘나타
22083,38967584,현대,그랜저 IG,3.0 LPi 모던 (렌터카),,201901.0,2019,3333.0,69247.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 23:45:10.000 +09,경기,주식회사 킹카,06조8901,3,1,0,547.5847,76.746,0,0,,그랜저
4702,39267852,현대,더 뉴 투싼 (NX4),디젤 2.0 2WD,모던,202303.0,2023,1728.0,5907.0,디젤,오토,ORIGINAL,렌트,2025-03-19 20:22:02.000 +09,경기,,190하7868,0,0,0,0.0,0.0,0,0,,투싼
17309,38149102,제네시스,GV80,3.0 디젤 AWD,,202005.0,2020,4150.0,99848.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:02:04.000 +09,경기,로또모터스,102노3533,3,1,2,546.5534,151.303,0,0,,제네시스
26509,39016638,현대,더 뉴 아반떼 AD,1.6,스타일,201811.0,2019,950.0,47852.0,가솔린,오토,ORIGINAL,일반,2025-03-20 14:26:03.000 +09,인천,주식회사 진모터스,11라2587,4,2,1,373.7493,85.0117,0,0,,아반떼
15954,39060439,제네시스,GV80,2.5T 가솔린 AWD,(세부등급 없음),202210.0,2022,6550.0,16592.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:25:03.000 +09,대구,신세계자동차상사,339소9726,0,0,0,0.0,0.0,0,0,,제네시스
17748,38643703,제네시스,GV70,2.2 디젤 2WD,(세부등급 없음),202103.0,2021,3740.0,96050.0,디젤,오토,ORIGINAL,일반,2025-03-20 08:26:23.000 +09,경기,(주)왕카,153어7255,0,0,1,0.0,0.0,1,0,,제네시스
2618,38591917,현대,쏘나타 (DN8),1.6 터보,모던,202107.0,2022,2090.0,30037.0,가솔린,오토,ORIGINAL,일반,2025-03-19 16:59:07.000 +09,인천,이솔모터스,273부9931,1,0,0,124.3236,0.0,0,0,,쏘나타
5600,39072995,현대,팰리세이드,디젤 2.2 2WD,프레스티지,202002.0,2020,2930.0,49420.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:09:11.000 +09,경기,㈜오토핸즈,112루9182,1,0,3,43.9194,0.0,1,0,,팰리세이드
10228,38021786,현대,더 뉴 싼타페,디젤 2.2 2WD,프리미엄 초이스,202007.0,2021,2999.0,48513.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:17:05.000 +09,광주,포인트모터스,399조2693,0,0,2,0.0,0.0,1,0,,싼타페
8743,39149213,현대,싼타페 TM,디젤 2.2 4WD,인스퍼레이션,201810.0,2019,2740.0,49603.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:10:04.000 +09,인천,오토피아,45마1106,1,0,1,241.1284,0.0,0,0,,싼타페
28256,39169660,현대,더 뉴 아반떼,1.6 GDi 스타일,,201505.0,2015,890.0,19354.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:40:04.000 +09,경기,아이오토,58노9152,0,0,1,0.0,0.0,0,0,,아반떼
13801,37742999,현대,더 뉴 그랜드 스타렉스,밴 3인승,스마트,201903.0,2019,1840.0,43324.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:57:32.000 +09,울산,엠피크,96더3651,1,2,1,45.2717,101.3017,0,0,,스타렉스
16979,38527191,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202009.0,2021,4090.0,32406.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:06:49.000 +09,경기,통일모터스,299라8537,0,0,1,0.0,0.0,0,0,,제네시스
2731,39237150,현대,쏘나타 (DN8),1.6 터보,프리미엄,202103.0,2021,2269.0,27051.0,가솔린,오토,ORIGINAL,일반,2025-03-19 16:15:09.000 +09,부산,롯데상사,165구8843,2,1,0,20.0,74.0703,0,0,,쏘나타
7973,39112755,현대,스타리아,카고 5인승,모던,202106.0,2022,2670.0,50267.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:57:02.000 +09,경기,(주)준모터스,82고8474,0,0,1,0.0,0.0,0,0,,스타리아
4011,39100028,현대,올 뉴 투싼,디젤 2.0 2WD,모던,201811.0,2019,1500.0,132009.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:24:03.000 +09,인천,주식회사 시우자동차2,18누5495,1,1,1,66.7229,106.1209,0,0,,투싼
7841,38842652,현대,스타리아,L3.5 어린이보호차,11인승,202309.0,2023,3390.0,25484.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 07:55:25.000 +09,경기,카메이트,709저4341,1,0,1,34.6039,0.0,0,0,,스타리아
20492,39108904,현대,더 뉴 그랜저 IG,2.5,프리미엄 초이스,202006.0,2020,2450.0,49929.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:51:27.000 +09,경기,제이카모터스,197어9777,0,0,1,0.0,0.0,1,0,,그랜저
18682,39149129,제네시스,더 뉴 G70,가솔린 3.3T 4WD,(세부등급 없음),202110.0,2021,3150.0,129236.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:16:01.000 +09,경기,오토랜드,152고6365,2,0,0,105.775,0.0,0,0,,제네시스
58,38970847,현대,쏘나타 뉴 라이즈,2.0 모던,,201801.0,2018,830.0,202011.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:24:30.000 +09,경기,클린오토,242루5915,0,2,2,0.0,706.1819,1,0,,쏘나타
28969,39241458,현대,아반떼 (CN7),1.6 LPi (렌터카),스마트,202102.0,2021,1550.0,61876.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 13:00:25.000 +09,광주,(주)워너비모터스,323모1441,1,0,1,62.3844,0.0,1,0,,아반떼
19307,38838325,제네시스,G80,3.3 T-GDI AWD,스포츠,201701.0,2017,1790.0,217273.0,가솔린,오토,ORIGINAL,일반,2025-03-19 19:57:53.000 +09,경기,(주)베스트,01보4213,5,0,0,804.9714,0.0,0,0,,제네시스
19199,38416396,제네시스,GV80,3.0 디젤 AWD,,202003.0,2020,4590.0,100852.0,디젤,오토,ORIGINAL,일반,2025-03-19 20:43:15.000 +09,대구,오케이모터스,355머3960,1,0,2,346.0415,0.0,0,0,,제네시스
29523,39015740,현대,아반떼 (CN7),1.6,인스퍼레이션,202006.0,2021,1880.0,85788.0,가솔린,오토,ORIGINAL,일반,2025-03-20 11:42:54.000 +09,충북,대일모터스,294구7019,3,2,4,187.194,273.457,0,0,,아반떼
26020,39100723,현대,그랜저 HG,HG240 모던,,201505.0,2016,1150.0,88174.0,가솔린,오토,ORIGINAL,일반,2025-03-18 17:18:16.000 +09,부산,(주)두운카,11도6810,0,3,5,0.0,104.7907,0,0,,그랜저
15809,39027566,제네시스,G70,2.0T,슈프림,201801.0,2018,2290.0,81936.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:27:43.000 +09,대구,강륜모터스,09서6623,2,1,0,107.2802,23.7299,0,0,,제네시스
9765,39031511,현대,싼타페 TM,가솔린 2.0T 2WD,인스퍼레이션,201809.0,2019,2570.0,49279.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:47:05.000 +09,경기,차투차,146너1331,0,1,4,0.0,69.3089,1,0,,싼타페
20507,39166099,현대,더 뉴 그랜저 IG,2.5,르블랑,202106.0,2022,2790.0,57870.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:24.000 +09,서울,Kcar서초지점,158다1811,0,0,2,0.0,0.0,1,0,,그랜저
21456,39246851,현대,더 뉴 그랜저 IG,3.0 LPi,익스클루시브,202209.0,2023,3280.0,49794.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:05:05.000 +09,대구,K오토모빌,399우5323,1,1,0,144.0,54.3199,0,0,,그랜저
1987,39024370,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스타일,202103.0,2021,1330.0,114602.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 20:46:09.000 +09,전북,은혜모터스,133구3014,2,0,2,150.9558,0.0,1,0,,쏘나타
27709,38311473,현대,더 뉴 아반떼 AD,1.6,스마트,201907.0,2020,1299.0,83000.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:55:06.000 +09,부산,일화상사,105주3394,0,1,1,0.0,141.3,1,0,,아반떼
4012,38577856,현대,올 뉴 투싼,디젤 2.0 2WD,모던,201704.0,2017,1250.0,89147.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:24:03.000 +09,경기,월드모터스,59도4913,2,0,3,264.5929,0.0,0,0,,투싼
10530,39148464,현대,싼타페 TM,디젤 2.0 2WD,익스클루시브 스페셜,201811.0,2019,1950.0,98851.0,디젤,오토,ORIGINAL,일반,2025-03-19 20:46:04.000 +09,경남,(주)이레모터스,48머7461,0,1,1,0.0,243.8194,0,0,,싼타페
22042,39117802,현대,더 뉴 그랜저 IG 하이브리드,익스클루시브,,202007.0,2020,2660.0,75063.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:46:35.000 +09,경기,워너비카,109도2268,1,0,4,65.3028,0.0,1,0,,그랜저
21548,38910142,현대,그랜저 (GN7),3.5 LPG 2WD,프리미엄,202302.0,2023,3250.0,51777.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 23:58:03.000 +09,대전,주식회사우리카,159누6727,0,0,2,0.0,0.0,1,0,,그랜저
15431,38923648,제네시스,GV80,2.5T 가솔린 AWD,(세부등급 없음),202401.0,2024,7590.0,10766.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:33:36.000 +09,경기,로얄모터스,199서5194,0,1,0,0.0,100.144,0,0,,제네시스
15994,38435809,제네시스,G70,2.0T AWD,스포츠 패키지,201910.0,2019,1830.0,131870.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:24:04.000 +09,울산,오토샵모터스,227보9206,2,1,0,589.3469,169.5439,0,0,,제네시스
2722,39147441,현대,쏘나타 뉴 라이즈,2.0 모던,,201802.0,2018,1090.0,155541.0,가솔린,오토,ORIGINAL,일반,2025-03-19 16:17:19.000 +09,경기,블루오토,237서6850,4,0,2,626.7918,0.0,2,0,,쏘나타
28781,39058604,현대,아반떼 AD,1.6 LPI 스마트(렌터카),,201807.0,2018,890.0,114364.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 13:18:07.000 +09,대전,대상자동차,124다5051,2,1,2,77.9628,57.751,1,0,,아반떼
19217,39262383,제네시스,G90 (RS4),가솔린 3.5 터보 2WD,(세부등급 없음),202306.0,2023,7890.0,17678.0,가솔린,오토,ORIGINAL,일반,2025-03-19 20:40:15.000 +09,인천,(주)드림오토상사,178너8647,0,0,2,0.0,0.0,1,0,,제네시스
28778,38590715,현대,아반떼 (CN7),1.6,스마트,202104.0,2021,1130.0,132993.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:18:07.000 +09,대전,대상자동차,342주1723,1,2,2,53.207,182.5763,1,0,,아반떼
28226,39168134,현대,아반떼 AD,1.6 GDI 모던,(세부등급 없음),201603.0,2016,870.0,82867.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:41:02.000 +09,경기,Feel Car,05보0554,2,2,3,553.8648,226.744,0,0,,아반떼
13541,39187731,현대,더 뉴 그랜드 스타렉스,웨건 11인승,스마트,201802.0,2018,1540.0,130073.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:02:31.000 +09,경기,럭키모터스,78나2369,1,1,3,297.3716,129.0578,0,0,,스타렉스
13440,39237176,현대,더 뉴 그랜드 스타렉스,어린이보호차 LPi,,201807.0,2019,2550.0,37953.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 09:20:10.000 +09,부산,정진엠티에스,74보0472,0,0,3,0.0,0.0,0,0,,스타렉스
15201,39177154,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202202.0,2022,4850.0,44735.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:37:03.000 +09,경기,알차,354도6397,1,0,0,138.5262,0.0,0,0,,제네시스
25905,38695401,현대,그랜저 IG,2.4 프리미엄,스페셜,201703.0,2017,1650.0,105425.0,가솔린,오토,ORIGINAL,일반,2025-03-19 09:36:30.000 +09,울산,YM모터스,349우6904,1,1,2,49.3,98.526,1,0,,그랜저
5712,39232269,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,캘리그래피,202303.0,2023,4190.0,16154.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:03:48.000 +09,광주,행복모터스,253어7194,2,0,1,81.2071,0.0,0,0,,팰리세이드
1305,39215525,현대,쏘나타 (DN8),2.0,프리미엄 패밀리,201905.0,2020,1450.0,155169.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:08:02.000 +09,서울,(주)한경자동차,12조5727,0,0,0,0.0,0.0,0,0,,쏘나타
8514,39002275,현대,더 뉴 싼타페,HEV 1.6 2WD,캘리그래피,202203.0,2022,3170.0,62851.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 09:19:02.000 +09,서울,뮤카(주) 가양지점,328부6702,1,0,1,289.9878,0.0,1,0,,싼타페
6541,39260303,현대,더 뉴 팰리세이드,디젤 2.2 4WD,캘리그래피,202301.0,2023,4970.0,39395.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:21:05.000 +09,경기,브라더모터스,379보6836,0,0,0,0.0,0.0,0,0,,팰리세이드
18139,38721007,제네시스,EQ900,3.3 T-GDI AWD,프레스티지,201606.0,2016,3550.0,80234.0,가솔린,오토,ORIGINAL,일반,2025-03-20 04:56:39.000 +09,경기,홈카,65거0731,1,0,2,132.4,0.0,0,0,,제네시스
15044,38851360,제네시스,GV80,3.5T 가솔린 2WD,,202009.0,2020,3890.0,122957.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:39:42.000 +09,경기,(주)으뜸자동차,178서1027,1,0,2,175.6584,0.0,1,0,,제네시스
16381,39206137,제네시스,G70,3.3T 스포츠,엘리트,201904.0,2019,2497.0,80222.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:16:19.000 +09,충북,누리모터스,260나8540,1,1,3,34.575,45.6246,1,0,,제네시스
4372,37870371,현대,올 뉴 투싼,디젤 1.6 2WD,프리미엄,201901.0,2019,1650.0,56698.0,디젤,오토,ORIGINAL,일반,2025-03-19 22:55:05.000 +09,서울,차조아네트웍스,10루3767,2,4,1,34.386,2656.397,0,0,,투싼
4240,39111250,현대,투싼 (NX4),디젤 2.0 2WD,프리미엄,202012.0,2021,2250.0,73736.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:09:08.000 +09,서울,미래카월드,270구4801,1,0,2,105.1794,0.0,1,0,,투싼
6495,38757296,현대,팰리세이드,디젤 2.2 2WD,익스클루시브,202001.0,2020,2750.0,56021.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:25:03.000 +09,경기,(주)비비드카,196버3723,4,0,1,326.4407,0.0,1,0,,팰리세이드
11799,38566051,현대,코나 하이브리드,모던 스페셜,,202005.0,2020,1199.0,156263.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 09:48:02.000 +09,경기,(주)왕카,113고8126,3,0,1,1336.6246,0.0,1,0,,코나
24379,37647220,현대,그랜저 IG,2.2 디젤 프리미엄,스페셜,201701.0,2017,1490.0,125557.0,디젤,오토,ORIGINAL,일반,2025-03-19 20:27:31.000 +09,경남,MZ모터스,57다5769,4,1,2,874.1861,131.1,0,0,,그랜저
7160,38988555,현대,팰리세이드,디젤 2.2 4WD,프레스티지,202002.0,2020,3350.0,61519.0,디젤,오토,ORIGINAL,일반,2025-03-19 11:55:57.000 +09,경기,남양,372주1729,2,0,1,404.3676,0.0,0,0,,팰리세이드
13799,38994750,현대,더 뉴 그랜드 스타렉스,밴 5인승,모던,201911.0,2020,1640.0,86040.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:59:27.000 +09,경남,영광자동차매매상사,89노0510,2,1,1,232.226,146.264,0,0,,스타렉스
25440,39097460,현대,그랜저 IG,2.4 모던,,201902.0,2019,1650.0,92700.0,가솔린,오토,ORIGINAL,일반,2025-03-19 15:18:35.000 +09,경기,코리아모터스,131소2515,0,0,2,0.0,0.0,1,0,,그랜저
7748,39084735,현대,스타리아,HEV 1.6 카고 3인승,모던,202410.0,2025,3290.0,4718.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 09:00:09.000 +09,대구,신성모터스,814어4801,0,0,0,0.0,0.0,0,0,,스타리아
11387,39184924,현대,더 뉴 싼타페,디젤 2.2 2WD,프레스티지,202106.0,2021,2000.0,204000.0,디젤,오토,ORIGINAL,일반,2025-03-07 17:16:10.000 +09,경남,,277소3232,0,0,0,0.0,0.0,0,0,,싼타페
20119,39032353,제네시스,G70,3.3T 스포츠 AWD,슈프림,201806.0,2018,2720.0,76807.0,가솔린,오토,ORIGINAL,일반,2025-03-19 12:22:31.000 +09,충북,천사모터스,62무6101,0,0,5,0.0,0.0,0,0,,제네시스
4459,38494068,현대,올 뉴 투싼,디젤 2.0 2WD,프리미엄,201605.0,2017,1490.0,127065.0,디젤,오토,ORIGINAL,일반,2025-03-19 22:18:34.000 +09,경기,제이모터스,50조0161,1,1,3,71.5258,45.5318,0,0,,투싼
10946,39214645,현대,더 뉴 싼타페,디젤 2.2 2WD,캘리그래피,202009.0,2021,3250.0,60072.0,디젤,오토,ORIGINAL,일반,2025-03-19 16:26:07.000 +09,경기,다산다모터스,398마4029,0,0,4,0.0,0.0,1,0,,싼타페
