Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수
39228382,제네시스,더 뉴 G70 슈팅브레이크,가솔린 2.0T 4WD,(세부등급 없음),202303.0,2023,3850.0,43091.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:45:03.000 +09,서울,(주)이볼브오토모빌,144우9524,1,0,1,72.5909,0.0,0,0,
38966647,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,(세부등급 없음),202111.0,2022,3499.0,72221.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:44:27.000 +09,경기,카스토어,165너2184,2,0,1,622.809,0.0,0,0,
39235744,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,(세부등급 없음),202103.0,2021,3799.0,97810.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:44:18.000 +09,부산,(주)아하 에이전트,234나1203,4,1,1,866.709,127.882,0,0,
38989039,제네시스,더 뉴 G70,가솔린 2.0T 2WD,(세부등급 없음),202207.0,2023,3699.0,49551.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:44:18.000 +09,부산,(주)아하 에이전트,360더5674,0,0,1,0.0,0.0,0,0,
39239498,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202005.0,2021,3090.0,135228.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:44:09.000 +09,경기,시아모터스,326저3562,1,0,1,174.94,0.0,0,0,
39195151,제네시스,GV70,2.5T 가솔린 AWD,(세부등급 없음),202302.0,2023,5090.0,29872.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:44:09.000 +09,경기,시아모터스,156가4184,1,1,1,71.7673,65.7239,0,0,
39248491,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202005.0,2021,3090.0,135244.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:44:09.000 +09,경기,시아모터스,326저3562,1,0,1,174.94,0.0,0,0,
39089620,제네시스,GV70,2.5T 가솔린 AWD,(세부등급 없음),202306.0,2023,4750.0,13481.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:44:02.000 +09,서울,(주)브이아이피카,388루4122,1,0,1,108.87,0.0,0,0,
39003771,제네시스,EQ900,5.0 GDI AWD,프레스티지,201602.0,2016,2450.0,128495.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:43:11.000 +09,경기,에스에이치모터스,64우0930,5,1,5,238.5797,61.2454,0,0,
38667225,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202407.0,2025,4970.0,6700.0,가솔린,오토,ORIGINAL,렌트,2025-03-20 08:43:02.000 +09,경기,,201호5867,0,0,0,0.0,0.0,0,0,
39060739,제네시스,G80 (RG3),가솔린 3.5 터보 2WD,(세부등급 없음),202011.0,2021,3290.0,64021.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:43:02.000 +09,경기,카메이트,185나1488,2,0,4,1759.5559,0.0,1,0,
37777463,제네시스,GV70,3.5T 가솔린 AWD,(세부등급 없음),202205.0,2023,5777.0,1923.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:42:53.000 +09,부산,NA MOTORS,353더2308,1,0,2,139.2139,0.0,0,0,
39215708,제네시스,GV80,3.5T 가솔린 AWD,(세부등급 없음),202311.0,2024,7770.0,21360.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:42:53.000 +09,부산,NA MOTORS,253노5926,0,0,1,0.0,0.0,0,0,
38405345,제네시스,G90,3.8 AWD,프리미엄 럭셔리,201903.0,2019,4290.0,73423.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:42:52.000 +09,부산,NA MOTORS,50구2557,2,1,2,365.6339,243.4444,0,0,
39252237,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,(세부등급 없음),202412.0,2025,7570.0,5118.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:42:52.000 +09,부산,NA MOTORS,134누5195,0,0,0,0.0,0.0,0,0,
38388727,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202201.0,2022,3990.0,65528.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:42:51.000 +09,경기,제이씨모터스,367모3057,3,2,1,945.1477,200.886,0,0,
39266947,제네시스,EQ900,3.3 T-GDI AWD,프리미엄 럭셔리,201605.0,2016,2100.0,153654.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:42:43.000 +09,서울,에스에이치모터스,196부4399,1,2,3,72.022,562.552,1,0,
